user_id,social_media_followers_count,social_follower_cat,talent_categories,status,manager_id,interviewed_date,signed_date,int_sign_duration,active,source,sent,inserted_date_pst,age,age_group,state,country,gender,followers_count,video_int_dur,firework_follower_cat,time_zone,lat,long,potential,categories_count,first_category,second_category,third_category,fourth_category,fifth_category
277095,8274,6000-10000,"[""performance""]",active_talent,42612,7/20/18,7/25/18,5,1,instagram,1,7/17/18,20,18-24,New York,US,male,10,1,<20,America/New_York,,,0,1,performance,,,,
204733,3800,3000-6000,"[""travel""]",active_talent,33156,6/19/18,6/23/18,4,1,instagram,0,6/13/18,25,18-24,Alberta,CA,female,34,2,20-60,America/Edmonton,49.6581,-112.7484,0,1,travel,,,,
254384,10200,10000-20000,"[""fashion""]",sent_contract,3737,7/18/18,,,0,instagram,1,7/8/18,20,18-24,Kansas,US,female,18,0,<20,America/Chicago,39.0393,-95.2087,0,1,fashion,,,,
261085,26270,>20000,"[""travel""]",sent_contract,222515,7/19/18,,,0,instagram,1,7/12/18,39,35+,,US,female,1,12,<20,America/Los_Angeles,,,0,1,travel,,,,
211047,27594,>20000,"[""performance""]",active_talent,33156,6/25/18,6/28/18,3,1,youtube,1,6/15/18,22,18-24,Illinois,US,male,14,1,<20,America/Chicago,42.0152,-87.9901,0,1,performance,,,,
259571,11100,10000-20000,"[""lifestyle""]",active_talent,223391,7/18/18,7/27/18,9,1,instagram,1,7/11/18,37,35+,,US,female,8,1,<20,America/New_York,,,0,1,lifestyle,,,,
255016,16637,10000-20000,"[""fashion"", ""lifestyle""]",interviewed,222515,7/20/18,,,0,instagram,0,7/8/18,25,18-24,,US,female,0,,<20,America/Los_Angeles,,,0,2,fashion,lifestyle,,,
1146,53929,>20000,"[""comedy""]",active_talent,47,4/24/18,4/26/18,2,1,youtube,0,4/6/18,16,13-17,Indiana,US,female,240,-18,>200,America/Indiana/Indianapolis,41.1566,-85.111,0,1,comedy,,,,
255513,800,<1000,"[""comedy""]",active_talent,42612,7/11/18,7/20/18,9,1,instagram,1,7/9/18,33,25-34,,US,female,45,-2,20-60,America/New_York,,,0,1,comedy,,,,
194681,1300,1000-3000,"[""performance""]",active_talent,33156,7/2/18,7/5/18,3,1,instagram,1,6/5/18,27,25-34,Florida,US,male,217,-27,>200,America/New_York,26.3084,-80.1432,0,1,performance,,,,
259287,5552,3000-6000,"[""fashion""]",active_talent,223391,7/18/18,7/26/18,8,1,instagram,1,7/11/18,31,25-34,California,US,female,3,-7,<20,America/Los_Angeles,33.8188,-118.0377,0,1,fashion,,,,
294642,820,<1000,"[""fashion""]",sent_contract,3737,7/25/18,,,0,instagram,1,7/24/18,24,18-24,British Columbia,CA,female,4,0,<20,America/Vancouver,49.2807,-123.0397,0,1,fashion,,,,
277308,2461,1000-3000,"[""lifestyle""]",sent_contract,222515,7/19/18,,,0,instagram,1,7/17/18,31,25-34,,US,male,11,1,<20,America/New_York,,,0,1,lifestyle,,,,
258084,9021,6000-10000,"[""travel""]",followup,883,7/16/18,,,0,instagram,0,7/10/18,31,25-34,,US,female,0,,<20,America/Los_Angeles,,,0,1,travel,,,,
229597,44600,>20000,"[""performance""]",active_talent,33156,7/2/18,7/5/18,3,1,instagram,1,6/22/18,20,18-24,,US,male,17,-7,<20,America/Los_Angeles,,,0,1,performance,,,,
263907,557,<1000,null,active_talent,8053,7/16/18,7/28/18,12,1,instagram,1,7/13/18,35,25-34,Missouri,US,male,2,1,<20,America/Chicago,38.5783,-90.6666,0,,,,,,
279815,3972,3000-6000,"[""performance""]",sent_contract,227915,7/18/18,,,0,instagram,1,7/18/18,24,18-24,Texas,US,male,21,1,20-60,America/Chicago,29.793,-95.3687,0,1,performance,,,,
265050,5886,3000-6000,"[""sport""]",active_talent,223391,7/18/18,7/28/18,10,1,instagram,1,7/13/18,21,18-24,New York,US,male,9,-3,<20,America/New_York,40.7143,-74.006,0,1,sport,,,,
204220,58800,>20000,"[""comedy""]",active_talent,47,7/6/18,7/10/18,4,1,instagram,1,6/13/18,33,25-34,New Jersey,US,male,35,0,20-60,America/New_York,40.7681,-74.1677,0,1,comedy,,,,
277914,14600,10000-20000,"[""lifestyle""]",active_talent,223391,7/23/18,7/27/18,4,1,instagram,1,7/17/18,22,18-24,South Carolina,US,female,17,1,<20,America/New_York,32.6725,-80.097,0,1,lifestyle,,,,
255024,1950,1000-3000,"[""sport""]",followup,883,7/19/18,,,0,instagram,0,7/8/18,28,25-34,Central and Western District,HK,female,0,,<20,Asia/Hong_Kong,22.2833,114.15,0,1,sport,,,,
282469,10000,6000-10000,"[""performance""]",sent_contract,2536,7/20/18,7/27/18,7,0,instagram,1,7/19/18,20,18-24,Texas,US,female,10,4,<20,America/Denver,39.6237,-104.8738,0,1,performance,,,,
228239,82,<1000,"[""performance""]",active_talent,33156,6/22/18,7/3/18,11,1,instagram,1,6/21/18,12,0-12,Minnesota,US,female,42,1,20-60,America/Chicago,44.6849,-92.8849,0,1,performance,,,,
260464,2971,1000-3000,"[""comedy""]",not_qualified,883,7/18/18,,,0,instagram,1,7/12/18,23,18-24,,PH,male,0,2,<20,Asia/Manila,,,0,1,comedy,,,,
251356,1484,1000-3000,"[""fashion""]",followup,883,7/16/18,,,0,instagram,0,7/6/18,20,18-24,Pennsylvania,US,male,1,5,<20,America/New_York,39.9389,-75.1848,0,1,fashion,,,,
282596,5332,3000-6000,"[""lifestyle""]",active_talent,42612,7/25/18,7/28/18,3,1,instagram,1,7/19/18,28,25-34,Massachusetts,US,male,21,1,20-60,America/New_York,40.7035,-73.9235,0,1,lifestyle,,,,
276763,680,<1000,"[""lifestyle""]",active_talent,42612,7/17/18,7/27/18,10,1,instagram,1,7/17/18,25,18-24,,US,female,15,2,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
281309,21900,>20000,"[""fashion""]",followup,883,7/19/18,,,0,instagram,0,7/19/18,,UNKNOWN,California,US,female,13,,<20,America/Los_Angeles,33.8188,-118.0377,0,1,fashion,,,,
225068,16000,10000-20000,"[""travel""]",active_talent,47,6/27/18,7/1/18,4,1,instagram,1,6/19/18,,UNKNOWN,Uttar Pradesh,IN,UNKNOWN,63,-8,60-120,Asia/Kolkata,28.4667,77.0333,0,1,travel,,,,
274074,5774,3000-6000,"[""lifestyle""]",active_talent,33156,7/19/18,7/25/18,6,1,instagram,1,7/16/18,22,18-24,,US,female,25,2,20-60,America/Los_Angeles,,,0,1,lifestyle,,,,
299178,1796,1000-3000,"[""performance""]",sent_contract,2536,7/27/18,,,0,instagram,1,7/27/18,23,18-24,New York,US,male,8,1,<20,America/New_York,40.61,-73.9108,0,1,performance,,,,
214906,290,<1000,"[""pet""]",active_talent,47,7/6/18,7/10/18,4,1,instagram,1,6/16/18,22,18-24,Kansas,US,female,234,-20,>200,America/Chicago,,,0,1,pet,,,,
250094,4023,3000-6000,"[""performance""]",active_talent,223391,7/9/18,7/20/18,11,1,instagram,1,7/5/18,28,25-34,,US,male,7,3,<20,America/Chicago,,,0,1,performance,,,,
259658,8668,6000-10000,"[""lifestyle""]",active_talent,42612,7/12/18,7/21/18,9,1,instagram,1,7/11/18,25,18-24,New York,US,male,1,1,<20,America/New_York,40.7055,-74.005,0,1,lifestyle,,,,
4598,252,<1000,"[""fashion""]",active_talent,47,4/17/18,5/4/18,17,1,instagram,0,4/12/18,19,18-24,England,GB,female,34,-3,20-60,Europe/London,53.4167,-3,0,1,fashion,,,,
194401,25100,>20000,"[""comedy""]",active_talent,47,6/5/18,6/15/18,10,1,instagram,1,6/4/18,45,35+,California,US,male,152,0,120-200,America/Los_Angeles,34.1173,-118.26,0,1,comedy,,,,
228986,42,<1000,"[""performance""]",active_talent,33156,6/22/18,6/28/18,6,1,instagram,1,6/22/18,61,35+,Minnesota,US,male,35,0,20-60,America/Chicago,44.6849,-92.8849,0,1,performance,,,,
252848,1205,1000-3000,"[""lifestyle""]",active_talent,42612,7/12/18,7/19/18,7,1,instagram,1,7/7/18,18,13-17,District of Columbia,US,male,6,2,<20,America/New_York,38.952,-77.02,0,1,lifestyle,,,,
258529,3606,3000-6000,"[""lifestyle""]",followup,883,7/19/18,,,0,instagram,0,7/10/18,19,18-24,Virginia,US,male,0,,<20,America/New_York,36.7849,-76.0839,0,1,lifestyle,,,,
280057,1414,1000-3000,"[""dance""]",active_talent,42612,7/25/18,7/29/18,4,1,instagram,1,7/18/18,20,18-24,Illinois,US,female,13,-7,<20,America/Chicago,41.7742,-87.7153,0,1,dance,,,,
267581,570,<1000,null,sent_contract,8053,7/16/18,,,0,instagram,1,7/14/18,,UNKNOWN,,US,UNKNOWN,8,1,<20,America/New_York,,,0,,,,,,
252342,1859,1000-3000,"[""fashion""]",sent_contract,883,7/13/18,,,0,instagram,1,7/6/18,26,25-34,,US,female,1,4,<20,America/New_York,,,0,1,fashion,,,,
3003,25800,>20000,"[""performance""]",active_talent,47,6/4/18,,,1,instagram,0,4/9/18,18,13-17,Województwo dolnośląskie,PL,male,4634,-55,>200,Europe/Warsaw,51.1035,17.0194,0,1,performance,,,,
262279,274000,>20000,"[""lifestyle""]",sent_contract,103328,7/13/18,,,0,instagram,1,7/12/18,28,25-34,,US,male,1,2,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
296780,5884,3000-6000,"[""performance""]",sent_contract,2536,7/26/18,,,0,instagram,1,7/25/18,31,25-34,California,US,male,11,2,<20,America/Los_Angeles,34.2313,-118.1486,0,1,performance,,,,
260345,54700,>20000,"[""lifestyle""]",sent_contract,3737,7/18/18,,,0,instagram,1,7/12/18,21,18-24,,US,female,6,-6,<20,America/Boise,,,0,1,lifestyle,,,,
296724,1566,1000-3000,"[""pet""]",sent_contract,2536,7/26/18,,,0,instagram,1,7/25/18,30,25-34,Texas,US,male,2,0,<20,America/Chicago,32.7257,-97.3214,0,1,pet,,,,
273817,210000,>20000,"[""comedy""]",sent_contract,3737,7/16/18,,,0,instagram,1,7/16/18,33,25-34,New York,US,male,6,2,<20,America/New_York,,,0,1,comedy,,,,
263799,3806,3000-6000,"[""lifestyle""]",sent_contract,103328,7/18/18,,,0,instagram,1,7/13/18,30,25-34,Utah,US,female,0,0,<20,America/Denver,40.7386,-111.8591,0,1,lifestyle,,,,
275177,824,<1000,"[""performance""]",active_talent,223391,7/18/18,7/25/18,7,1,instagram,1,7/16/18,23,18-24,Virginia,US,male,21,1,20-60,America/New_York,38.8177,-77.1527,0,1,performance,,,,
2905,4704,3000-6000,"[""fashion""]",active_talent,47,4/21/18,4/23/18,2,1,instagram,0,4/9/18,26,25-34,Nevada,US,female,165,-9,120-200,America/Los_Angeles,35.9887,-115.1134,0,1,fashion,,,,
261660,17400,10000-20000,"[""performance""]",active_talent,33156,7/17/18,7/20/18,3,1,instagram,1,7/12/18,22,18-24,,GB,male,2,0,<20,US/Central,,,0,1,performance,,,,
242346,10800,10000-20000,"[""performance""]",active_talent,42612,7/17/18,7/22/18,5,1,instagram,1,7/1/18,18,13-17,Florida,US,male,7,-15,<20,America/New_York,28.5535,-81.3004,0,1,performance,,,,
244194,505,<1000,"[""dance""]",active_talent,42612,7/3/18,7/27/18,24,1,instagram,1,7/2/18,20,18-24,Arizona,US,female,5,-1,<20,America/Phoenix,33.2852,-112.0376,0,1,dance,,,,
134532,23800,>20000,"[""comedy""]",active_talent,8053,5/25/18,5/30/18,5,1,instagram,0,5/19/18,22,18-24,California,US,male,316,-6,>200,America/Los_Angeles,34.0657,-118.4362,0,1,comedy,,,,
268333,1921,1000-3000,"[""sport""]",not_interested,227915,7/23/18,,,0,instagram,0,7/14/18,27,25-34,,US,female,4,,<20,America/New_York,,,0,1,sport,,,,
282793,7314,6000-10000,"[""lifestyle""]",sent_contract,3737,7/23/18,,,0,instagram,1,7/19/18,27,25-34,Rhode Island,US,male,15,0,<20,America/New_York,42.0029,-71.5148,0,1,lifestyle,,,,
256672,910,<1000,"[""performance""]",sent_contract,3737,7/11/18,,,0,instagram,1,7/9/18,22,18-24,Iowa,US,female,0,10,<20,America/Chicago,,,0,1,performance,,,,
208094,2514,1000-3000,"[""performance""]",active_talent,8053,7/2/18,7/2/18,0,1,instagram,0,6/14/18,28,25-34,New York,US,female,7,-17,<20,America/New_York,40.6449,-73.9583,0,1,performance,,,,
194549,755,<1000,"[""performance""]",active_talent,47,6/5/18,6/6/18,1,1,instagram,0,6/4/18,,UNKNOWN,Idaho,US,male,170,0,120-200,America/Boise,43.5992,-116.4234,0,1,performance,,,,
254655,432,<1000,"[""performance""]",active_talent,42612,7/16/18,7/21/18,5,1,instagram,1,7/8/18,12,0-12,California,US,female,18,-8,<20,America/Los_Angeles,33.7824,-118.1444,0,1,performance,,,,
235215,243000,>20000,"[""comedy""]",not_qualified,33156,6/28/18,7/5/18,7,0,instagram,1,6/27/18,5,0-12,Pennsylvania,US,female,42,-1,20-60,America/New_York,39.7697,-76.6563,0,1,comedy,,,,
290896,728,<1000,"[""fashion""]",followup,883,7/25/18,,,0,instagram,0,7/23/18,27,25-34,California,US,female,2,,<20,America/Los_Angeles,33.8249,-118.1504,0,1,fashion,,,,
141102,12700,10000-20000,"[""sport""]",active_talent,47,5/29/18,,,1,instagram,0,5/20/18,25,18-24,Alberta,CA,male,107,-9,60-120,America/Edmonton,51.0272,-114.0349,0,1,sport,,,,
260848,1072,1000-3000,"[""sport""]",active_talent,223391,7/13/18,7/23/18,10,1,instagram,1,7/12/18,22,18-24,New Jersey,US,female,3,2,<20,America/New_York,,,0,1,sport,,,,
293785,5185,3000-6000,"[""performance""]",interviewed,2536,7/25/18,,,0,instagram,0,7/24/18,28,25-34,Louisiana,US,male,7,,<20,America/Chicago,29.9505,-90.2057,0,1,performance,,,,
289740,2420,1000-3000,"[""performance""]",sent_contract,2536,7/23/18,,,0,instagram,1,7/22/18,29,25-34,California,US,female,9,1,<20,America/Los_Angeles,34.1921,-118.4924,0,1,performance,,,,
285434,16789,10000-20000,"[""performance""]",active_talent,223391,7/23/18,7/28/18,5,1,instagram,1,7/20/18,32,25-34,Nevada,US,male,2,-2,<20,America/Los_Angeles,36.0625,-115.3192,0,1,performance,,,,
274180,969,<1000,"[""performance""]",active_talent,223391,7/23/18,7/27/18,4,1,instagram,1,7/16/18,26,25-34,California,US,male,5,1,<20,America/Los_Angeles,33.7816,-118.1859,0,1,performance,,,,
203649,12700,10000-20000,"[""performance""]",not_interested,33156,6/20/18,,,0,instagram,1,6/12/18,22,18-24,,US,male,52,0,20-60,,37.751,-97.822,0,1,performance,,,,
289076,13200,10000-20000,"[""lifestyle""]",active_talent,223391,7/24/18,7/27/18,3,1,instagram,1,7/22/18,38,35+,Maryland,US,female,9,0,<20,America/New_York,39.2952,-76.6231,0,1,lifestyle,,,,
289946,3200000,>20000,"[""performance""]",sent_contract,114,7/23/18,,,0,instagram,1,7/22/18,28,25-34,California,US,male,101,1,60-120,America/Los_Angeles,34.2313,-118.1486,0,1,performance,,,,
293189,20800,>20000,"[""lifestyle""]",interviewed,15253,7/24/18,,,0,instagram,0,7/23/18,28,25-34,California,US,female,8,3,<20,America/Los_Angeles,33.9216,-118.2453,0,1,lifestyle,,,,
295735,895,<1000,"[""lifestyle""]",sent_contract,3737,7/25/18,,,0,instagram,1,7/25/18,22,18-24,Texas,US,male,6,2,<20,,37.751,-97.822,0,1,lifestyle,,,,
281805,2753,1000-3000,"[""travel""]",active_talent,223391,7/24/18,7/30/18,6,1,instagram,1,7/19/18,18,13-17,Massachusetts,US,female,18,1,<20,America/New_York,42.4574,-71.2178,0,1,travel,,,,
291618,17312,10000-20000,"[""sport""]",sent_contract,222515,7/23/18,,,0,instagram,1,7/23/18,24,18-24,New Jersey,US,male,9,0,<20,America/New_York,40.517,-74.868,0,1,sport,,,,
281195,13300,10000-20000,null,active_talent,33156,7/24/18,7/29/18,5,1,instagram,1,7/18/18,33,25-34,California,US,male,11,0,<20,America/Los_Angeles,33.7265,-118.0069,0,,,,,,
178476,112000,>20000,"[""lifestyle""]",active_talent,42612,7/10/18,7/13/18,3,1,instagram,1,5/23/18,26,25-34,California,US,female,29,-48,20-60,America/Los_Angeles,34.1648,-118.4008,0,1,lifestyle,,,,
192658,731524,>20000,"[""lifestyle""]",not_interested,223391,6/6/18,6/12/18,6,0,youtube,0,6/3/18,21,18-24,Florida,US,female,315,3,>200,America/New_York,28.7313,-81.5158,0,1,lifestyle,,,,
290946,1720,1000-3000,"[""performance""]",active_talent,223391,7/24/18,7/29/18,5,1,instagram,1,7/23/18,25,18-24,Massachusetts,US,female,7,0,<20,America/New_York,42.0029,-71.5148,0,1,performance,,,,
274291,23100,>20000,"[""lifestyle""]",active_talent,223391,7/17/18,7/21/18,4,1,instagram,1,7/16/18,40,35+,,US,female,13,1,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
200041,65000,>20000,"[""comedy""]",active_talent,47,7/2/18,7/11/18,9,1,instagram,1,6/10/18,36,35+,England,GB,male,49,-22,20-60,Europe/London,51.4739,-0.0938,0,1,comedy,,,,
274862,3013,3000-6000,"[""fashion""]",active_talent,223391,7/23/18,7/27/18,4,1,instagram,1,7/16/18,32,25-34,Florida,US,female,17,1,<20,America/New_York,,,0,1,fashion,,,,
280170,16700,10000-20000,"[""sport""]",sent_contract,103328,7/19/18,,,0,instagram,1,7/18/18,37,35+,California,US,male,7,0,<20,America/Los_Angeles,34.198,-119.1726,0,1,sport,,,,
274404,2467,1000-3000,"[""performance""]",active_talent,223391,7/18/18,7/24/18,6,1,instagram,1,7/16/18,28,25-34,Maryland,US,male,12,1,<20,America/New_York,39.3354,-76.7888,0,1,performance,,,,
277074,2142,1000-3000,"[""lifestyle""]",active_talent,223391,7/17/18,7/25/18,8,1,instagram,1,7/17/18,,UNKNOWN,California,US,UNKNOWN,18,2,<20,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
279791,4147,3000-6000,"[""dance""]",active_talent,223391,7/19/18,7/25/18,6,1,instagram,1,7/18/18,21,18-24,California,US,male,22,1,20-60,America/Los_Angeles,33.7866,-118.2987,0,1,dance,,,,
295538,9263,6000-10000,"[""fashion""]",sent_contract,227915,7/25/18,,,0,instagram,1,7/25/18,23,18-24,New York,US,female,8,1,<20,America/New_York,40.7308,-73.9975,0,1,fashion,,,,
254041,3524,3000-6000,"[""lifestyle""]",active_talent,223391,7/13/18,7/22/18,9,1,instagram,1,7/8/18,29,25-34,Nevada,US,male,1,2,<20,America/Los_Angeles,36.175,-115.1372,0,1,lifestyle,,,,
280729,6295,6000-10000,"[""lifestyle""]",active_talent,33156,7/20/18,7/26/18,6,1,instagram,1,7/18/18,27,25-34,Florida,US,male,19,2,<20,America/New_York,25.7829,-80.2396,0,1,lifestyle,,,,
281177,1018,1000-3000,"[""travel""]",active_talent,223391,7/23/18,7/25/18,2,1,instagram,1,7/18/18,28,25-34,California,US,female,16,-4,<20,America/Los_Angeles,33.7618,-117.9739,0,1,travel,,,,
258915,13300,10000-20000,"[""dance""]",active_talent,33156,7/12/18,7/26/18,14,1,instagram,1,7/11/18,35,25-34,California,US,male,96,-1,60-120,America/Los_Angeles,34.1648,-118.4008,0,1,dance,,,,
280552,551,<1000,"[""lifestyle""]",sent_contract,15253,7/25/18,,,0,instagram,1,7/18/18,27,25-34,Provincia de Panama,PA,female,15,-3,<20,America/Panama,8.9936,-79.5197,0,1,lifestyle,,,,
196849,300,<1000,null,active_talent,47,6/7/18,6/9/18,2,1,instagram,0,6/7/18,41,35+,Alberta,CA,male,171,0,120-200,America/Edmonton,53.6334,-113.6353,0,,,,,,
259311,1177,1000-3000,"[""lifestyle""]",active_talent,33156,7/17/18,7/19/18,2,1,instagram,1,7/11/18,24,18-24,California,US,male,10,0,<20,America/Los_Angeles,34.281,-118.5577,0,1,lifestyle,,,,
261055,5359,3000-6000,"[""performance""]",active_talent,33156,7/16/18,7/21/18,5,1,instagram,1,7/12/18,27,25-34,California,US,male,5,2,<20,America/Los_Angeles,34.104,-117.6642,0,1,performance,,,,
263887,7425,6000-10000,"[""lifestyle""]",active_talent,33156,7/13/18,7/22/18,9,1,instagram,1,7/13/18,28,25-34,Georgia,US,female,6,0,<20,America/New_York,33.7606,-84.1763,0,1,lifestyle,,,,
255675,20800,>20000,"[""fashion""]",active_talent,33156,7/11/18,7/21/18,10,1,instagram,1,7/9/18,26,25-34,California,US,male,3,6,<20,America/Los_Angeles,34.0669,-118.3109,0,1,fashion,,,,
273717,1489,1000-3000,"[""fashion""]",active_talent,223391,7/18/18,7/24/18,6,1,instagram,1,7/16/18,22,18-24,Virginia,US,female,12,1,<20,America/New_York,38.2166,-77.4029,0,1,fashion,,,,
282214,4755,3000-6000,"[""lifestyle""]",active_talent,42612,7/24/18,7/27/18,3,1,instagram,1,7/19/18,27,25-34,Georgia,US,male,13,0,<20,America/New_York,33.793,-84.4432,0,1,lifestyle,,,,
260915,6150,6000-10000,"[""travel""]",sent_contract,227915,7/24/18,,,0,instagram,1,7/12/18,20,18-24,California,US,female,0,2,<20,America/Los_Angeles,,,0,1,travel,,,,
273849,1523,1000-3000,"[""sport""]",active_talent,223391,7/17/18,7/27/18,10,1,instagram,1,7/16/18,24,18-24,,US,female,11,2,<20,America/New_York,,,0,1,sport,,,,
282397,6430,6000-10000,"[""fashion""]",active_talent,33156,7/23/18,7/25/18,2,1,instagram,1,7/19/18,26,25-34,California,US,male,18,-3,<20,America/Los_Angeles,34.0494,-118.2641,0,1,fashion,,,,
189725,65086,>20000,null,active_talent,47,6/5/18,,,1,youtube,0,6/1/18,19,18-24,Victoria,AU,female,15,4,<20,Australia/Melbourne,-37.8167,145.2,0,,,,,,
195091,403,<1000,null,active_talent,47,6/7/18,6/11/18,4,1,instagram,0,6/5/18,,UNKNOWN,Idaho,US,female,134,0,120-200,America/Boise,43.5992,-116.4234,0,,,,,,
277283,3858,3000-6000,"[""performance""]",active_talent,33156,7/18/18,7/20/18,2,1,instagram,1,7/17/18,26,25-34,,US,female,15,0,<20,America/Chicago,,,0,1,performance,,,,
267273,13900,10000-20000,"[""lifestyle""]",active_talent,33156,7/16/18,7/21/18,5,1,instagram,1,7/14/18,28,25-34,Ontario,CA,female,3,2,<20,America/Toronto,,,0,1,lifestyle,,,,
259884,3135,3000-6000,"[""performance""]",active_talent,33156,7/11/18,7/20/18,9,1,instagram,1,7/11/18,18,13-17,Illinois,US,male,20,1,<20,America/Chicago,41.8745,-87.6503,0,1,performance,,,,
16871,1311,1000-3000,"[""lifestyle""]",active_talent,47,5/23/18,5/25/18,2,1,instagram,0,4/25/18,27,25-34,California,US,female,80,-4,60-120,America/Phoenix,33.4484,-112.074,0,1,lifestyle,,,,
195962,501000,>20000,null,active_talent,47,6/8/18,6/29/18,21,1,youtube,0,6/6/18,21,18-24,California,US,male,37,3,20-60,America/Los_Angeles,33.3532,-117.4309,0,,,,,,
256480,40400,>20000,"[""lifestyle""]",active_talent,33156,7/11/18,7/17/18,6,1,instagram,0,7/9/18,33,25-34,California,US,male,2,3,<20,America/Los_Angeles,34.2023,-118.4468,0,1,lifestyle,,,,
234858,1939,1000-3000,"[""lifestyle""]",not_interested,223391,6/27/18,6/29/18,2,0,instagram,1,6/27/18,23,18-24,California,US,male,9,1,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
265229,51900,>20000,"[""lifestyle""]",active_talent,42612,7/17/18,7/24/18,7,1,instagram,1,7/13/18,32,25-34,Nevada,US,male,5,1,<20,America/Los_Angeles,36.2729,-115.1333,0,1,lifestyle,,,,
254094,1569,1000-3000,"[""dance""]",active_talent,33156,7/9/18,7/18/18,9,1,instagram,1,7/8/18,25,18-24,New York,US,female,0,1,<20,America/New_York,40.7035,-73.9235,0,1,dance,,,,
230969,45100,>20000,"[""performance""]",active_talent,33156,6/29/18,7/3/18,4,1,instagram,1,6/23/18,14,13-17,California,US,female,107,0,60-120,America/Los_Angeles,33.6746,-118.0086,0,1,performance,,,,
900,77200,>20000,"[""fashion""]",active_talent,47,3/14/18,4/18/18,35,1,instagram,0,4/3/18,25,18-24,Washington,US,female,79,21,60-120,America/Los_Angeles,47.4485,-122.281,0,1,fashion,,,,
2825,800,<1000,"[""dance""]",active_talent,47,4/19/18,4/20/18,1,1,instagram,0,4/9/18,14,13-17,Catalonia,ES,female,105,-10,60-120,Europe/Madrid,41.3888,2.159,0,1,dance,,,,
148849,29056,>20000,null,active_talent,47,5/24/18,5/30/18,6,1,youtube,0,5/22/18,17,13-17,Uttar Pradesh,IN,male,10,0,<20,Asia/Kolkata,30.3229,78.0317,0,,,,,,
34587,1901,1000-3000,"[""lifestyle""]",active_talent,47,6/1/18,6/5/18,4,1,instagram,0,5/2/18,,UNKNOWN,Florida,US,female,58,1,20-60,America/New_York,28.8675,-82.3608,0,1,lifestyle,,,,
204550,600,<1000,"[""comedy""]",active_talent,47,6/15/18,6/28/18,13,1,instagram,1,6/13/18,40,35+,New York,US,male,140,-2,120-200,America/New_York,40.7035,-73.9235,0,1,comedy,,,,
159400,349000,>20000,"[""sport""]",sent_contract,227915,7/25/18,,,0,instagram,1,,,,,,,,2,,,,,0,1,sport,,,,
214528,16700,10000-20000,null,not_qualified,33156,6/20/18,6/29/18,9,0,instagram,1,6/15/18,29,25-34,Georgia,US,male,32,-4,20-60,America/New_York,,,0,,,,,,
10615,1187,1000-3000,"[""lifestyle""]",active_talent,47,4/24/18,4/26/18,2,1,instagram,0,4/19/18,21,18-24,Alabama,US,female,54,-2,20-60,America/Chicago,30.6586,-88.3535,0,1,lifestyle,,,,
4712,21800,>20000,"[""lifestyle""]",active_talent,47,4/17/18,7/29/18,103,1,instagram,0,4/12/18,26,25-34,New York,US,female,3912,-3,>200,America/New_York,42.1794,-75.9491,0,1,lifestyle,,,,
293923,2299,1000-3000,"[""performance""]",active_talent,223391,7/25/18,7/28/18,3,1,instagram,1,7/24/18,21,18-24,England,GB,female,6,0,<20,Europe/London,51.4739,-0.0938,0,1,performance,,,,
276005,856,<1000,"[""lifestyle""]",active_talent,223391,7/20/18,7/25/18,5,1,instagram,1,7/16/18,18,13-17,,US,female,50,-3,20-60,US/Pacific,,,0,1,lifestyle,,,,
281840,8876,6000-10000,"[""fashion""]",active_talent,223391,7/26/18,7/31/18,5,1,instagram,1,7/19/18,33,25-34,Quintana Roo,MX,female,9,1,<20,America/Phoenix,33.3233,-111.8244,0,1,fashion,,,,
271862,5455,3000-6000,"[""comedy""]",active_talent,223391,7/18/18,7/25/18,7,1,instagram,1,7/15/18,22,18-24,North Carolina,US,female,16,-2,<20,America/New_York,35.907,-77.5424,0,1,comedy,,,,
257872,2853,1000-3000,"[""fashion""]",active_talent,223391,7/18/18,7/25/18,7,1,instagram,1,7/10/18,31,25-34,Louisiana,US,female,2,1,<20,America/Chicago,29.9049,-89.9612,0,1,fashion,,,,
256748,7621,6000-10000,"[""performance""]",active_talent,223391,7/12/18,7/25/18,13,1,instagram,1,7/9/18,,UNKNOWN,California,US,female,12,2,<20,America/Los_Angeles,34.1519,-118.6002,0,1,performance,,,,
253850,4502,3000-6000,"[""performance""]",active_talent,223391,7/13/18,7/24/18,11,1,instagram,1,7/8/18,25,18-24,California,US,male,12,-5,<20,America/Los_Angeles,33.6199,-117.6119,0,1,performance,,,,
292690,2454,1000-3000,"[""dance""]",sent_contract,103328,7/25/18,,,0,instagram,1,7/23/18,,UNKNOWN,Tennessee,US,female,4,1,<20,America/New_York,35.13,-85.2907,0,1,dance,,,,
291197,42350,>20000,"[""sport""]",sent_contract,222515,7/26/18,,,0,instagram,1,7/23/18,25,18-24,New York,US,female,11,0,<20,America/New_York,40.7338,-73.2652,0,1,sport,,,,
281507,2247,1000-3000,"[""lifestyle""]",active_talent,223391,7/25/18,7/27/18,2,1,instagram,1,7/19/18,26,25-34,Connecticut,US,female,26,-2,20-60,America/New_York,41.7776,-72.3343,0,1,lifestyle,,,,
